Date,Loc.,Race No.,Type,Going,Course,Purse,Place,No.,Horse,Jockey,Trainer,Act. Wt.,Decl. Horse Wt.,Draw,LBW,Running Pos.,Finish Time,Win Odds
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",2,11,KILLER BEE(E297),J Moreira,C Fownes,116,1178,8,"""N""",4 3 2,01:09.4,1.9
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",3,9,DECISIVE TWELVE(D280),K Teetan,W Y So,117,1142,3,"""1-1/2""",3 4 3,01:09.6,4
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",4,2,NOBLE STEED(A326),V Borges,K W Lui,130,1138,4,"""2""",8 7 4,01:09.7,78
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",5,3,TORNADO TWIST(C028),B Shinn,F C Lor,130,1116,5,"""2-1/4""",10 10 5,01:09.7,17
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",6,4,UTOPIA LIFE(C166),K H Chan,K L Man,119,1149,9,"""2-3/4""",1 1 6,01:09.8,145
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",7,10,FLYING SWORD(C463),M L Yeung,D A Hayes,116,1065,2,"""4""",7 9 7,01:10.0,39
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",8,1,YO BEAUTY(E275),N Callan,A S Cruz,133,1145,10,"""4""",2 2 8,01:10.0,52
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",9,7,TAKING AIM(B244),C Y Ho,D J Whyte,122,1208,7,"""4-1/4""",5 5 9,01:10.1,20
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",10,8,LOYAL BABY(E130),M F Poon,F C Lor,119,1157,11,"""6-1/2""",9 8 10,01:10.4,43
4/5/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",11,6,EUROMISSILE(E277),A Badel,C W Chang,123,1034,6,"""9-3/4""",11 11 11,01:10.9,59
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",1,1,SUPER WINNER(C341),J Moreira,C H Yip,133,1182,1,"""-""",1 1 1 1,01:21.5,1.6
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",2,11,GRACYLOVE(D098),Z Purton,D J Hall,120,1195,6,"""N""",2 4 3 2,01:21.6,4
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",3,2,SUPER RED DRAGON(C191),A Badel,W Y So,131,1127,3,"""1-3/4""",7 8 8 3,01:21.8,10
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",4,7,SUNNY BABY(E166),B Shinn,D A Hayes,121,1084,5,"""2-3/4""",9 9 6 4,01:22.0,11
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",5,3,SUPER FAST(D196),T Piccone,K W Lui,126,1139,2,"""3-1/2""",5 5 4 5,01:22.1,42
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",6,5,FA FA(E106),C Y Ho,F C Lor,123,1055,9,"""3-1/2""",10 10 9 6,01:22.1,138
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",7,10,GOLDEN BOLT(E042),C L Chau,D J Whyte,114,1029,4,"""6""",4 7 5 7,01:22.5,176
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",8,12,ALL JOYFUL(D364),R Maia,T P Yung,118,1146,10,"""6-1/2""",12 12 10 8,01:22.6,44
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",9,4,AMAZING BOY(D513),H N Wong,C W Chang,120,1046,12,"""7""",14 14 11 9,01:22.7,161
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",10,13,CHAMPION PRIDE(B049),K Teetan,D E Ferraris,117,1276,7,"""9""",3 2 2 10,01:23.0,19
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",11,6,CHEEKY PRAWN(D378),V Borges,J Size,121,1102,13,"""12-3/4""",11 11 13 11,01:23.5,88
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",12,14,SHANGHAI GRACE(D190),M L Yeung,Y S Tsui,113,1037,14,"""13""",6 6 7 12,01:23.6,46
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",13,9,FORMULA EXCEL(D502),K C Leung,C Fownes,120,1178,11,"""13-3/4""",13 13 12 13,01:23.7,159
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",14,8,BULLISH UNICORN(E286),M F Poon,A S Cruz,118,1183,8,"""51-1/4""",8 3 14 14,01:29.7,175
4/5/2021,ST,6,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",WV,,CIRCUIT HERO(E014),K C Leung,P F Yiu,120,---,---,"""---""",---,---,---
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",1,2,MALDIVES(D329),B Shinn,D J Hall,132,1128,3,"""-""",13 12 9 1,01:34.6,13
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",2,6,EL JEFE(C466),J Moreira,C H Yip,126,1126,6,"""1/2""",9 8 6 2,01:34.7,4.9
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",3,4,TOYCOON(D203),C L Chau,P F Yiu,124,1032,1,"""1-3/4""",5 6 4 3,01:34.9,7.1
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",4,1,PURE LEGEND(D237),K H Chan,C Fownes,126,1141,4,"""2-3/4""",4 5 3 4,01:35.1,8.5
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",5,14,SEIZE THE SPIRIT(B030),K Teetan,Y S Tsui,114,1100,14,"""4""",3 4 5 5,01:35.2,36
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",6,10,COPARTNER ERA(C534),M F Poon,W Y So,115,1109,10,"""4""",12 13 13 6,01:35.2,41
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",7,3,LEADING FORTUNE(C441),Z Purton,J Size,131,1118,9,"""4""",14 14 12 7,01:35.2,4.7
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",8,8,ON EXCEL STAR(C356),R Maia,C H Yip,118,1157,13,"""4""",6 7 8 8,01:35.2,117
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",9,5,VUKAN(E095),K C Leung,P O'Sullivan,129,1245,5,"""6""",2 1 1 9,01:35.5,4
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",10,7,STRATHMARTINE(D246),T Piccone,A T Millard,120,1055,7,"""6-3/4""",8 9 10 10,01:35.7,62
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",11,12,CALIFORNIA LEGEND(B363),M L Yeung,A S Cruz,116,1127,2,"""12-1/2""",1 3 2 11,01:36.6,24
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",12,13,DAILY CHARM(D398),A Badel,C S Shum,115,1083,12,"""15-1/4""",11 10 11 12,01:37.0,11
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",13,9,RUN DES RUN(E179),C Y Ho,K W Lui,118,1381,11,"""19-3/4""",10 2 7 13,01:37.8,121
4/5/2021,ST,7,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",14,11,HOLYSHOWCASING(E171),V Borges,D E Ferraris,117,1051,8,"""40-3/4""",7 11 14 14,01:41.1,230
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",1,8,HURRY HURRY GAIN(E183),C Y Ho,F C Lor,117,1051,5,"""-""",6 7 1,01:09.2,2.7
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",2,10,SKY SHOW(D099),J Moreira,C Fownes,115,1214,11,"""1/2""",1 1 2,01:09.3,5.7
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",3,7,BIZ POWER(B052),M F Poon,P O'Sullivan,115,1088,2,"""3/4""",10 9 3,01:09.3,15
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",4,2,STORM WARNINGS(D369),A Badel,D J Whyte,130,1091,3,"""1-1/4""",4 4 4,01:09.4,7.2
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",5,6,WINSTON'S LAD(T348),V Borges,K W Lui,118,1087,1,"""1-3/4""",8 8 5,01:09.5,43
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",6,3,MIG ENERGY(C376),C L Chau,A S Cruz,120,1128,7,"""2-1/4""",9 10 6,01:09.5,12
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",7,5,MOST WELCOME(E254),R Maia,D A Hayes,119,1182,10,"""2-3/4""",5 5 7,01:09.6,37
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",8,9,SIMPLY SPECTACULAR(C425),H T Mo,C W Chang,112,1289,9,"""4-1/4""",3 3 8,01:09.9,37
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",9,4,ENCOURAGED(E227),K C Leung,K L Man,121,1018,8,"""6-3/4""",11 11 9,01:10.2,156
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",10,11,TEAM POWER(D005),K Teetan,P F Yiu,114,1203,4,"""7-1/4""",7 6 10,01:10.3,8
4/5/2021,ST,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",11,1,KA YING MASTER(C240),Z Purton,T P Yung,133,1177,6,"""17-3/4""",2 2 11,01:12.0,5.5
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",1,9,AMAZING STAR(B019),V Borges,K H Ting,123,1172,2,"""-""",7 5 1,01:08.2,179
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",2,8,STRONGER(D142),C Y Ho,D J Whyte,123,1116,8,"""SH""",11 10 2,01:08.3,24
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",3,11,BEAUTY APPLAUSE(C228),J Moreira,J Size,123,1168,7,"""1""",2 3 3,01:08.4,5.3
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",4,1,WISHFUL THINKER(B180),K C Leung,C H Yip,123,1195,4,"""2""",13 12 4,01:08.6,22
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",5,3,WELLINGTON(D176),A Badel,R Gibson,123,1182,12,"""2-1/2""",6 7 5,01:08.7,2.8
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",6,2,COMPUTER PATCH(D139),N Callan,A S Cruz,123,1123,9,"""2-3/4""",1 1 6,01:08.7,8.8
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",7,7,VOYAGE WARRIOR(C247),R Maia,P F Yiu,123,1119,11,"""3""",3 2 7,01:08.7,35
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",8,4,BIG PARTY(B461),K Teetan,F C Lor,123,1240,3,"""4-1/4""",5 4 8,01:08.9,20
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",9,12,SKY FIELD(D216),Z Purton,C Fownes,123,1186,10,"""5""",9 9 9,01:09.0,4.7
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",10,5,FAT TURTLE(C215),C Schofield,F C Lor,123,1164,5,"""5""",8 8 10,01:09.1,26
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",11,13,WINNING DREAMER(D358),M F Poon,F C Lor,123,1174,6,"""6-1/2""",4 6 11,01:09.3,9.6
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",12,10,BUDDIES(C019),B Shinn,A S Cruz,123,1143,1,"""7-1/2""",10 11 12,01:09.4,111
4/5/2021,ST,9,Group Two - 1200M,GOOD,"TURF - ""B+2"" Course","HK$ 4,500,000",13,6,REGENCY LEGEND(B348),T Piccone,C S Shum,123,1125,13,"""8-1/4""",12 13 13,01:09.6,45
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",1,5,PRIVATE ROCKET(C367),C L Chau,D J Whyte,122,1114,11,"""-""",3 3 3 1,01:21.8,8.1
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",2,11,KASI FARASI(B385),J Moreira,C H Yip,118,1065,2,"""SH""",8 7 7 2,01:21.8,3.1
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",3,4,PERFECT TO GREAT(D327),K Teetan,C Fownes,129,1200,3,"""2-1/4""",10 10 10 3,01:22.2,6.3
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",4,2,WINNING FOR ALL(D391),C Y Ho,K W Lui,133,1116,4,"""4""",9 9 8 4,01:22.4,13
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",5,12,PIANO SOLO(E044),V Borges,C S Shum,117,1176,5,"""4-3/4""",13 13 11 5,01:22.6,47
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",6,13,SMART FOLKS(D343),A Badel,C W Chang,117,1080,8,"""5-1/4""",6 8 5 6,01:22.7,10
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",7,6,ALL FOR SOUTH(D395),Z Purton,F C Lor,127,1204,12,"""6""",1 2 2 7,01:22.8,6.7
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",8,1,BEAUTY RUSH(C475),C Schofield,J Size,133,1190,14,"""9""",2 1 1 8,01:23.3,9.9
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",9,14,SWIFT SPIRIT(D201),H N Wong,K H Ting,112,1111,10,"""10""",12 12 14 9,01:23.4,83
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",10,3,SMART LEADER(B456),C Wong,W Y So,125,1108,13,"""10-1/4""",11 11 12 10,01:23.5,84
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",11,8,KA YING EXCELLENT(C526),N Callan,A S Cruz,123,1057,9,"""10-3/4""",4 4 4 11,01:23.5,10
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",12,7,ENZEMBLE(D059),K C Leung,K L Man,125,1077,7,"""10-3/4""",14 14 13 12,01:23.5,46
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",13,10,ETERNAL BEAUTY(E229),M F Poon,A S Cruz,116,1110,1,"""17-1/4""",5 5 6 13,01:24.6,62
4/5/2021,ST,10,Class 3 - 1400M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",14,9,SINCERE BOY(D318),M L Yeung,P O'Sullivan,119,1162,6,"""19-3/4""",7 6 9 14,01:25.0,99
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",1,6,MANNA FROM HEAVEN(C261),K Teetan,K L Man,126,1088,10,"""-""",7 5 2 1,01:40.1,11
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",2,2,SPEED TO EXCEED(D304),C Y Ho,R Gibson,133,1035,1,"""2-1/4""",4 3 3 2,01:40.5,32
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",3,7,WELL DRAGON(C539),A Hamelin,W Y So,126,1154,11,"""3""",9 9 5 3,01:40.6,13
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",4,3,DIAMOND STAR(D017),V Borges,J Size,131,1025,12,"""4-3/4""",11 11 11 4,01:40.9,50
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",5,1,HAPPY ICHIBAN(D037),A Badel,D J Whyte,133,1267,3,"""5-1/2""",2 2 1 5,01:41.0,6.4
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",6,12,THE FULL BLOOM(V243),R Maia,D J Hall,118,1069,8,"""5-3/4""",8 8 10 6,01:41.0,16
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",7,4,JOY MASTER(B222),J Moreira,C Fownes,130,1097,4,"""5-3/4""",6 6 6 7,01:41.0,6.5
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",8,11,VEGA RHYTHM(C455),M F Poon,L Ho,118,1167,2,"""7-1/2""",5 7 8 8,01:41.3,3.9
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",9,5,HUMBLE STEED(A327),C Schofield,T P Yung,127,1167,6,"""7-1/2""",10 10 9 9,01:41.3,10
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",10,10,SHANGHAI POWER(D097),Z Purton,Y S Tsui,122,1012,9,"""9-1/2""",3 4 7 10,01:41.6,7.6
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",11,9,SMART THINKER(D060),K C Leung,C H Yip,124,1052,5,"""9-1/2""",12 12 12 11,01:41.7,8.3
4/8/2021,HV,1,Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 750,000",12,8,SMILING SUCCESS(C250),C Wong,K H Ting,120,1221,7,"""22-3/4""",1 1 4 12,01:43.8,41
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",1,3,SUPERBELLA(D128),J Moreira,F C Lor,128,1125,11,"""-""",9 8 7 6 1,01:48.6,9.4
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",2,1,METHANE(C469),C L Chau,D E Ferraris,126,1068,8,"""4-3/4""",10 10 9 8 2,01:49.3,5.1
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",3,6,BRIGHT VISION(D251),A Badel,P F Yiu,126,1112,4,"""5""",1 2 2 2 3,01:49.4,3.4
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",4,8,WINNING VOLATILITY(D499),K C Leung,K W Lui,125,989,10,"""6""",11 11 11 11 4,01:49.5,18
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",5,2,OWNERS' STAR(B427),Z Purton,C S Shum,128,1109,7,"""6-1/2""",5 9 10 10 5,01:49.6,6.7
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",6,10,SOCCER MASTER(B452),M L Yeung,W Y So,113,1126,1,"""7""",3 4 3 3 6,01:49.7,75
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",7,9,PERFECT TO PLAY(B095),C Y Ho,C Fownes,121,1044,2,"""9""",8 6 6 5 7,01:50.0,6
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",8,7,DIVINE UNICORN(C269),M F Poon,W Y So,124,1187,9,"""9-1/2""",4 1 1 1 8,01:50.1,16
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",9,5,RED ELYSEES(A005),C Schofield,K L Man,127,1173,5,"""12""",2 3 4 4 9,01:50.5,7.3
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",10,4,HAPPY WIN WIN(C125),A Hamelin,C H Yip,127,1032,6,"""15-1/2""",7 7 8 9 10,01:51.1,38
4/8/2021,HV,2,Class 4 - 1800M - (60-35),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",11,11,GLENEALY PALS(C471),V Borges,C H Yip,114,1010,3,"""21-1/2""",6 5 5 7 11,01:52.0,73
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",1,9,MASSIVE POCKET(B246),C Y Ho,K W Lui,117,1048,2,"""-""",8 6 1,00:56.5,8.8
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",2,4,WIND N GRASS(D197),A Hamelin,J Size,120,1113,3,"""1-1/2""",7 7 2,00:56.7,10
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",3,1,EXPLOSIVE WITNESS(B001),A Badel,C Fownes,133,1204,8,"""2-3/4""",9 9 3,00:56.9,17
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",4,8,WE THE SOUTH(D149),V Borges,F C Lor,117,1127,7,"""2-3/4""",1 1 4,00:56.9,8.3
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",5,6,VALIANT DREAM(B416),H T Mo,K W Lui,115,1239,1,"""3-1/4""",4 5 5,00:57.0,4.6
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",6,3,SHINING ACE(C229),J Moreira,J Size,126,1162,5,"""3-1/2""",5 3 6,00:57.0,10
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",7,7,FLYING GENIUS(D071),K Teetan,A S Cruz,117,1194,9,"""5""",3 8 7,00:57.3,8.1
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",8,2,GRATEFUL HEART(D278),Z Purton,C S Shum,132,1080,4,"""7-1/2""",6 2 8,00:57.7,2.6
4/8/2021,HV,3,Class 2 - 1000M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,200,000",9,5,TEAM SPIRIT(B230),M L Yeung,W Y So,118,1196,6,"""14-1/4""",2 4 9,00:58.8,57
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",1,7,KEEP YOU WARM(D272),K Teetan,K W Lui,120,1112,8,"""-""",2 2 1,00:56.4,6.7
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",2,9,MOMENTUM GALAXY(C275),A Hamelin,K H Ting,118,1024,4,"""3-1/4""",7 6 2,00:56.9,16
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",3,3,LARSON(D199),J Moreira,F C Lor,131,1005,7,"""3-1/2""",5 4 3,00:57.0,4.9
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",4,8,FABULOUS EIGHT(B473),R Maia,P F Yiu,119,1121,1,"""4-1/2""",4 3 4,00:57.1,5.4
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",5,10,DIVINE REGULUS(D475),C Wong,W Y So,111,1096,5,"""4-1/2""",9 9 5,00:57.2,38
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",6,6,NORDIC WELLSTAR(E207),A Badel,D J Whyte,122,1062,6,"""4-3/4""",8 8 6,00:57.2,7.5
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",7,2,SAUL'S SPECIAL(A293),Z Purton,C W Chang,132,1126,2,"""5""",3 5 7,00:57.2,3.4
4/8/2021,HV,4,Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",8,4,HEART CONQUERED(D174),M F Poon,R Gibson,124,1225,3,"""5""",6 7 8,00:57.2,12
